location_base,h3_resolution,h3_index,trip_count,passenger_count
DROPOFF,8,882a103823fffff,5,7
DROPOFF,8,882a10382bfffff,3,6
DROPOFF,8,882a10383dfffff,2,2
DROPOFF,8,882a103841fffff,1,1
DROPOFF,8,882a103851fffff,4,8
DROPOFF,8,882a103855fffff,5,12
DROPOFF,8,882a103857fffff,4,10
DROPOFF,8,882a103859fffff,3,3
DROPOFF,8,882a10385dfffff,1,2
DROPOFF,8,882a10386bfffff,1,1
DROPOFF,8,882a103895fffff,1,1
DROPOFF,8,882a1038c3fffff,1,1
DROPOFF,8,882a10391bfffff,1,1
DROPOFF,8,882a103951fffff,1,1
DROPOFF,8,882a1039adfffff,1,2
DROPOFF,8,882a1039c5fffff,2,3
DROPOFF,8,882a1039c9fffff,5,13
DROPOFF,8,882a1039cdfffff,3,8
DROPOFF,8,882a1039e1fffff,8,18
DROPOFF,8,882a1039e3fffff,1,1
DROPOFF,8,882a1039e7fffff,8,11
DROPOFF,8,882a1039ebfffff,3,6
DROPOFF,8,882a103a01fffff,2,2
DROPOFF,8,882a103a03fffff,2,2
DROPOFF,8,882a103a05fffff,3,5
DROPOFF,8,882a103a07fffff,3,5
DROPOFF,8,882a103a09fffff,2,3
DROPOFF,8,882a103a0bfffff,4,5
DROPOFF,8,882a103a0dfffff,4,7
DROPOFF,8,882a103a11fffff,1,1
DROPOFF,8,882a103a21fffff,13,22
DROPOFF,8,882a103a23fffff,3,3
DROPOFF,8,882a103a2bfffff,2,2
DROPOFF,8,882a103a2dfffff,1,1
DROPOFF,8,882a103a31fffff,4,8
DROPOFF,8,882a103a33fffff,1,1
DROPOFF,8,882a103a35fffff,1,5
DROPOFF,8,882a103a37fffff,1,1
DROPOFF,8,882a103a39fffff,3,8
DROPOFF,8,882a103a3bfffff,2,2
DROPOFF,8,882a103a3dfffff,7,13
DROPOFF,8,882a103a41fffff,1,6
DROPOFF,8,882a103a45fffff,2,2
DROPOFF,8,882a103a47fffff,1,1
DROPOFF,8,882a103a4bfffff,1,1
DROPOFF,8,882a103a4dfffff,2,8
DROPOFF,8,882a103a51fffff,1,1
DROPOFF,8,882a103a55fffff,1,1
DROPOFF,8,882a103a59fffff,1,2
DROPOFF,8,882a103a61fffff,9,15
DROPOFF,8,882a103a63fffff,4,5
DROPOFF,8,882a103a65fffff,5,8
DROPOFF,8,882a103a67fffff,3,4
DROPOFF,8,882a103a69fffff,7,21
DROPOFF,8,882a103a6bfffff,4,6
DROPOFF,8,882a103a6dfffff,7,7
DROPOFF,8,882a103a81fffff,1,3
DROPOFF,8,882a103a85fffff,1,1
DROPOFF,8,882a103a89fffff,1,2
DROPOFF,8,882a103a8dfffff,1,1
DROPOFF,8,882a103ad1fffff,3,4
DROPOFF,8,882a103ad9fffff,1,1
DROPOFF,8,882a103adbfffff,2,3
DROPOFF,8,882a103ae5fffff,1,1
DROPOFF,8,882a103aedfffff,1,2
DROPOFF,8,882a103b01fffff,93,140
DROPOFF,8,882a103b03fffff,3066,5343
DROPOFF,8,882a103b05fffff,44,97
DROPOFF,8,882a103b07fffff,59,105
DROPOFF,8,882a103b09fffff,6,6
DROPOFF,8,882a103b0bfffff,427,720
DROPOFF,8,882a103b0dfffff,21,33
DROPOFF,8,882a103b15fffff,315,619
DROPOFF,8,882a103b19fffff,1,1
DROPOFF,8,882a103b1dfffff,1831,3164
DROPOFF,8,882a103b21fffff,2,2
DROPOFF,8,882a103b25fffff,1,1
DROPOFF,8,882a103b29fffff,69,102
DROPOFF,8,882a103b2bfffff,80,130
DROPOFF,8,882a103b2dfffff,10,13
DROPOFF,8,882a103b39fffff,206,345
DROPOFF,8,882a103b3dfffff,1,1
DROPOFF,8,882a103b41fffff,14,19
DROPOFF,8,882a103b43fffff,21,25
DROPOFF,8,882a103b45fffff,11,17
DROPOFF,8,882a103b47fffff,85,148
DROPOFF,8,882a103b49fffff,11,18
DROPOFF,8,882a103b4bfffff,11,19
DROPOFF,8,882a103b4dfffff,14,26
DROPOFF,8,882a103b51fffff,4,5
DROPOFF,8,882a103b55fffff,4,5
DROPOFF,8,882a103b57fffff,1,1
DROPOFF,8,882a103b59fffff,12,17
DROPOFF,8,882a103b5bfffff,3,3
DROPOFF,8,882a103b5dfffff,10,10
DROPOFF,8,882a103b61fffff,41,64
DROPOFF,8,882a103b63fffff,171,275
DROPOFF,8,882a103b65fffff,13,21
DROPOFF,8,882a103b67fffff,21,37
DROPOFF,8,882a103b69fffff,11,20
DROPOFF,8,882a103b6bfffff,121,216
DROPOFF,8,882a103b6dfffff,32,50
DROPOFF,8,882a104131fffff,1,1
DROPOFF,8,882a1041b7fffff,1,1
DROPOFF,8,882a10423bfffff,1,1
DROPOFF,8,882a104289fffff,1,1
DROPOFF,8,882a104401fffff,1,1
DROPOFF,8,882a104407fffff,1,1
DROPOFF,8,882a104415fffff,3,4
DROPOFF,8,882a104433fffff,1,1
DROPOFF,8,882a104435fffff,1,1
DROPOFF,8,882a104439fffff,2,3
DROPOFF,8,882a10443bfffff,1,1
DROPOFF,8,882a104441fffff,1,1
DROPOFF,8,882a104443fffff,1,1
DROPOFF,8,882a104453fffff,1,1
DROPOFF,8,882a10445bfffff,1,1
DROPOFF,8,882a104485fffff,2,2
DROPOFF,8,882a104489fffff,1,2
DROPOFF,8,882a10448dfffff,1,3
DROPOFF,8,882a104493fffff,1,1
DROPOFF,8,882a104497fffff,1,1
DROPOFF,8,882a1044a1fffff,1,1
DROPOFF,8,882a1044a9fffff,1,3
DROPOFF,8,882a1044d9fffff,1,1
DROPOFF,8,882a1044e1fffff,1,1
DROPOFF,8,882a1044e5fffff,1,1
DROPOFF,8,882a1044e7fffff,1,2
DROPOFF,8,882a1044edfffff,2,3
DROPOFF,8,882a104549fffff,1,2
DROPOFF,8,882a104553fffff,1,4
DROPOFF,8,882a104581fffff,1,1
DROPOFF,8,882a104587fffff,1,1
DROPOFF,8,882a10458bfffff,1,1
DROPOFF,8,882a10458dfffff,1,1
DROPOFF,8,882a10459dfffff,1,2
DROPOFF,8,882a1045c5fffff,1,1
DROPOFF,8,882a1045d5fffff,1,1
DROPOFF,8,882a1045e5fffff,1,1
DROPOFF,8,882a104643fffff,1,2
DROPOFF,8,882a104647fffff,1,2
DROPOFF,8,882a104665fffff,1,1
DROPOFF,8,882a104687fffff,1,3
DROPOFF,8,882a104691fffff,1,1
DROPOFF,8,882a10469bfffff,1,1
DROPOFF,8,882a1046adfffff,4,5
DROPOFF,8,882a1046bdfffff,1,1
DROPOFF,8,882a1046c3fffff,2,2
DROPOFF,8,882a1046cbfffff,1,1
DROPOFF,8,882a1046d1fffff,1,1
DROPOFF,8,882a1046d5fffff,1,1
DROPOFF,8,882a1046dbfffff,1,1
DROPOFF,8,882a1046e3fffff,1,1
DROPOFF,8,882a104703fffff,1,1
DROPOFF,8,882a104743fffff,1,1
DROPOFF,8,882a104757fffff,1,1
DROPOFF,8,882a1048b9fffff,1,1
DROPOFF,8,882a104c13fffff,1,1
DROPOFF,8,882a104c17fffff,1,1
DROPOFF,8,882a104c25fffff,2,3
DROPOFF,8,882a104c27fffff,1,1
DROPOFF,8,882a104c45fffff,1,1
DROPOFF,8,882a104c87fffff,1,1
DROPOFF,8,882a104d17fffff,1,1
DROPOFF,8,882a104d87fffff,1,1
DROPOFF,8,882a104d9bfffff,1,1
DROPOFF,8,882a104eb5fffff,1,1
DROPOFF,8,882a104ebbfffff,1,1
DROPOFF,8,882a105297fffff,1,2
DROPOFF,8,882a105439fffff,1,2
DROPOFF,8,882a10543dfffff,1,1
DROPOFF,8,882a105485fffff,1,1
DROPOFF,8,882a105489fffff,1,1
DROPOFF,8,882a10548bfffff,1,2
DROPOFF,8,882a10548dfffff,1,1
DROPOFF,8,882a105499fffff,1,2
DROPOFF,8,882a1054a9fffff,1,1
DROPOFF,8,882a1054c1fffff,1,1
DROPOFF,8,882a1054d5fffff,1,1
DROPOFF,8,882a105519fffff,1,1
DROPOFF,8,882a10551dfffff,1,1
DROPOFF,8,882a105569fffff,1,1
DROPOFF,8,882a105591fffff,1,1
DROPOFF,8,882a1055e3fffff,1,3
DROPOFF,8,882a105635fffff,1,5
DROPOFF,8,882a105647fffff,1,1
DROPOFF,8,882a1056c3fffff,1,1
DROPOFF,8,882a1056d9fffff,1,1
DROPOFF,8,882a105747fffff,1,3
DROPOFF,8,882a106013fffff,2,2
DROPOFF,8,882a106027fffff,1,1
DROPOFF,8,882a106041fffff,2,2
DROPOFF,8,882a10604bfffff,1,5
DROPOFF,8,882a10604dfffff,1,4
DROPOFF,8,882a106051fffff,2,3
DROPOFF,8,882a106053fffff,4,5
DROPOFF,8,882a10605bfffff,1,5
DROPOFF,8,882a10605dfffff,1,1
DROPOFF,8,882a1060abfffff,1,1
DROPOFF,8,882a1060c5fffff,2,3
DROPOFF,8,882a1060cdfffff,2,2
DROPOFF,8,882a1060ddfffff,2,4
DROPOFF,8,882a1060e9fffff,2,3
DROPOFF,8,882a106199fffff,1,1
DROPOFF,8,882a1061adfffff,2,5
DROPOFF,8,882a1061c9fffff,1,6
DROPOFF,8,882a1061d3fffff,1,5
DROPOFF,8,882a1061d9fffff,1,1
DROPOFF,8,882a106201fffff,3,8
DROPOFF,8,882a106203fffff,4,4
DROPOFF,8,882a106209fffff,2,4
DROPOFF,8,882a10620dfffff,1,3
DROPOFF,8,882a106213fffff,1,1
DROPOFF,8,882a106215fffff,3,4
DROPOFF,8,882a106217fffff,3,5
DROPOFF,8,882a10621bfffff,2,6
DROPOFF,8,882a106221fffff,1,1
DROPOFF,8,882a106223fffff,5,10
DROPOFF,8,882a10622bfffff,1,2
DROPOFF,8,882a10622dfffff,2,7
DROPOFF,8,882a106231fffff,2,2
DROPOFF,8,882a106237fffff,1,1
DROPOFF,8,882a106239fffff,1,1
DROPOFF,8,882a10623dfffff,1,1
DROPOFF,8,882a106243fffff,2,2
DROPOFF,8,882a106245fffff,1,1
DROPOFF,8,882a10624bfffff,1,1
DROPOFF,8,882a10624dfffff,2,2
DROPOFF,8,882a106251fffff,1,1
DROPOFF,8,882a106253fffff,3,4
DROPOFF,8,882a106255fffff,2,4
DROPOFF,8,882a106257fffff,1,1
DROPOFF,8,882a106259fffff,1,1
DROPOFF,8,882a10625bfffff,1,1
DROPOFF,8,882a10625dfffff,4,4
DROPOFF,8,882a106263fffff,2,7
DROPOFF,8,882a10626bfffff,1,1
DROPOFF,8,882a106281fffff,5,10
DROPOFF,8,882a106287fffff,1,2
DROPOFF,8,882a106289fffff,3,4
DROPOFF,8,882a1062a7fffff,1,1
DROPOFF,8,882a1062b5fffff,2,2
DROPOFF,8,882a1062b7fffff,1,1
DROPOFF,8,882a1062b9fffff,1,1
DROPOFF,8,882a1062bdfffff,1,1
DROPOFF,8,882a1062c1fffff,1,1
DROPOFF,8,882a1062c3fffff,2,2
DROPOFF,8,882a1062c7fffff,2,2
DROPOFF,8,882a1062c9fffff,1,2
DROPOFF,8,882a1062cbfffff,1,1
DROPOFF,8,882a1062d5fffff,1,1
DROPOFF,8,882a1062ddfffff,3,3
DROPOFF,8,882a1062e5fffff,1,1
DROPOFF,8,882a1062edfffff,1,2
DROPOFF,8,882a106309fffff,1,1
DROPOFF,8,882a106349fffff,1,2
DROPOFF,8,882a10635bfffff,1,1
DROPOFF,8,882a106363fffff,1,3
DROPOFF,8,882a106369fffff,1,2
DROPOFF,8,882a106403fffff,1,5
DROPOFF,8,882a10640bfffff,1,1
DROPOFF,8,882a106411fffff,1,1
DROPOFF,8,882a10643bfffff,1,1
DROPOFF,8,882a1064e7fffff,1,1
DROPOFF,8,882a106545fffff,1,2
DROPOFF,8,882a1068a3fffff,1,1
DROPOFF,8,882a1068d1fffff,1,2
DROPOFF,8,882a106927fffff,1,2
DROPOFF,8,882a1069b9fffff,1,1
DROPOFF,8,882a106a49fffff,1,1
DROPOFF,8,882a106a85fffff,2,2
DROPOFF,8,882a106a99fffff,1,1
DROPOFF,8,882a106ab5fffff,1,1
DROPOFF,8,882a106abbfffff,1,1
DROPOFF,8,882a106ad5fffff,1,2
DROPOFF,8,882a106ad7fffff,1,1
DROPOFF,8,882a106ad9fffff,1,1
DROPOFF,8,882a106aebfffff,1,1
DROPOFF,8,882a106b11fffff,1,1
DROPOFF,8,882a106c33fffff,1,1
DROPOFF,8,882a106e4bfffff,1,1
DROPOFF,8,882a106f41fffff,1,1
DROPOFF,8,882a107003fffff,1,1
DROPOFF,8,882a10700dfffff,1,1
DROPOFF,8,882a10701bfffff,1,2
DROPOFF,8,882a10701dfffff,1,1
DROPOFF,8,882a107025fffff,1,1
DROPOFF,8,882a107029fffff,1,1
DROPOFF,8,882a107033fffff,1,2
DROPOFF,8,882a10703bfffff,2,4
DROPOFF,8,882a107041fffff,1,1
DROPOFF,8,882a107043fffff,1,1
DROPOFF,8,882a107047fffff,1,1
DROPOFF,8,882a10704bfffff,6,11
DROPOFF,8,882a107051fffff,7,8
DROPOFF,8,882a107055fffff,3,3
DROPOFF,8,882a107059fffff,6,7
DROPOFF,8,882a10705bfffff,11,13
DROPOFF,8,882a10705dfffff,7,12
DROPOFF,8,882a107063fffff,1,1
DROPOFF,8,882a107067fffff,1,2
DROPOFF,8,882a10706bfffff,1,1
DROPOFF,8,882a107081fffff,2,3
DROPOFF,8,882a107085fffff,1,2
DROPOFF,8,882a1070a5fffff,1,1
DROPOFF,8,882a1070a9fffff,1,1
DROPOFF,8,882a1070b1fffff,7,16
DROPOFF,8,882a1070b3fffff,10,19
DROPOFF,8,882a1070b7fffff,4,9
DROPOFF,8,882a1070bbfffff,3,9
DROPOFF,8,882a1070c5fffff,1,2
DROPOFF,8,882a1070e5fffff,11,20
DROPOFF,8,882a1070e7fffff,1,1
DROPOFF,8,882a1070e9fffff,1,1
DROPOFF,8,882a1070edfffff,2,3
DROPOFF,8,882a107101fffff,5,11
DROPOFF,8,882a107105fffff,2,8
DROPOFF,8,882a107107fffff,2,3
DROPOFF,8,882a10710bfffff,2,2
DROPOFF,8,882a107117fffff,13,21
DROPOFF,8,882a10711bfffff,1,1
DROPOFF,8,882a107129fffff,1,1
DROPOFF,8,882a107133fffff,6,8
DROPOFF,8,882a107141fffff,1,2
DROPOFF,8,882a107143fffff,1,1
DROPOFF,8,882a107145fffff,1,1
DROPOFF,8,882a10714bfffff,1,1
DROPOFF,8,882a10714dfffff,1,3
DROPOFF,8,882a107151fffff,1,1
DROPOFF,8,882a107153fffff,2,3
DROPOFF,8,882a107157fffff,1,2
DROPOFF,8,882a10715bfffff,1,2
DROPOFF,8,882a107163fffff,4,4
DROPOFF,8,882a1071a5fffff,2,2
DROPOFF,8,882a1071a7fffff,4,7
DROPOFF,8,882a1071abfffff,1,5
DROPOFF,8,882a1071adfffff,528,846
DROPOFF,8,882a1071b7fffff,2,3
DROPOFF,8,882a1071dbfffff,20,31
DROPOFF,8,882a1071e5fffff,1,1
DROPOFF,8,882a1071e7fffff,806,1367
DROPOFF,8,882a1071e9fffff,1,1
DROPOFF,8,882a1071edfffff,5,12
DROPOFF,8,882a107201fffff,7,12
DROPOFF,8,882a107203fffff,49,66
DROPOFF,8,882a107205fffff,3,3
DROPOFF,8,882a107207fffff,1,1
DROPOFF,8,882a107209fffff,8,10
DROPOFF,8,882a10720bfffff,26,33
DROPOFF,8,882a10720dfffff,2,2
DROPOFF,8,882a107213fffff,270,451
DROPOFF,8,882a107215fffff,23,34
DROPOFF,8,882a107217fffff,25,31
DROPOFF,8,882a107219fffff,5350,8815
DROPOFF,8,882a10721bfffff,13942,23760
DROPOFF,8,882a10721dfffff,5,8
DROPOFF,8,882a107225fffff,2,3
DROPOFF,8,882a10722bfffff,3,3
DROPOFF,8,882a10722dfffff,1,1
DROPOFF,8,882a107231fffff,4,5
DROPOFF,8,882a107233fffff,13,22
DROPOFF,8,882a107235fffff,1,1
DROPOFF,8,882a107237fffff,1,1
DROPOFF,8,882a107239fffff,12,15
DROPOFF,8,882a10723bfffff,31,38
DROPOFF,8,882a10723dfffff,3,3
DROPOFF,8,882a107241fffff,7,8
DROPOFF,8,882a107243fffff,6,8
DROPOFF,8,882a107245fffff,1,2
DROPOFF,8,882a107247fffff,8,15
DROPOFF,8,882a107249fffff,10,17
DROPOFF,8,882a10724bfffff,2,2
DROPOFF,8,882a10724dfffff,1,1
DROPOFF,8,882a107251fffff,5473,9305
DROPOFF,8,882a107253fffff,8012,13129
DROPOFF,8,882a107257fffff,256,405
DROPOFF,8,882a107259fffff,6234,10360
DROPOFF,8,882a10725bfffff,19079,32352
DROPOFF,8,882a107263fffff,2,7
DROPOFF,8,882a107269fffff,3,5
DROPOFF,8,882a10726bfffff,2,2
DROPOFF,8,882a10726dfffff,4,4
DROPOFF,8,882a107281fffff,5179,8793
DROPOFF,8,882a107283fffff,1,1
DROPOFF,8,882a107289fffff,8600,14371
DROPOFF,8,882a10728bfffff,2615,4375
DROPOFF,8,882a10728dfffff,4963,8403
DROPOFF,8,882a107291fffff,709,1184
DROPOFF,8,882a107293fffff,636,1010
DROPOFF,8,882a107297fffff,141,228
DROPOFF,8,882a107299fffff,1950,3250
DROPOFF,8,882a10729bfffff,729,1199
DROPOFF,8,882a10729dfffff,219,376
DROPOFF,8,882a1072a7fffff,1,6
DROPOFF,8,882a1072a9fffff,10,15
DROPOFF,8,882a1072abfffff,1,1
DROPOFF,8,882a1072adfffff,1,1
DROPOFF,8,882a1072b9fffff,1,1
DROPOFF,8,882a1072bbfffff,9,19
DROPOFF,8,882a1072c1fffff,12339,20591
DROPOFF,8,882a1072c3fffff,4505,7498
DROPOFF,8,882a1072c5fffff,2594,4338
DROPOFF,8,882a1072c7fffff,10080,16689
DROPOFF,8,882a1072c9fffff,15307,25573
DROPOFF,8,882a1072cbfffff,11348,19458
DROPOFF,8,882a1072cdfffff,13913,23244
DROPOFF,8,882a1072d1fffff,716,1232
DROPOFF,8,882a1072d3fffff,895,1498
DROPOFF,8,882a1072d5fffff,518,871
DROPOFF,8,882a1072d7fffff,1091,1851
DROPOFF,8,882a1072d9fffff,512,840
DROPOFF,8,882a1072dbfffff,27,51
DROPOFF,8,882a1072ddfffff,2161,3582
DROPOFF,8,882a1072e1fffff,31,48
DROPOFF,8,882a1072e3fffff,14,20
DROPOFF,8,882a1072e5fffff,22,27
DROPOFF,8,882a1072e7fffff,40,67
DROPOFF,8,882a1072ebfffff,12,20
DROPOFF,8,882a1072edfffff,39,59
DROPOFF,8,882a107311fffff,1,1
DROPOFF,8,882a107319fffff,6,9
DROPOFF,8,882a107321fffff,1,1
DROPOFF,8,882a107329fffff,1,1
DROPOFF,8,882a107333fffff,1,1
DROPOFF,8,882a107337fffff,1,1
DROPOFF,8,882a107345fffff,1,1
DROPOFF,8,882a10735bfffff,1,1
DROPOFF,8,882a107401fffff,15,28
DROPOFF,8,882a107403fffff,5,5
DROPOFF,8,882a107405fffff,27,51
DROPOFF,8,882a107407fffff,9,11
DROPOFF,8,882a107409fffff,22,30
DROPOFF,8,882a10740bfffff,19,30
DROPOFF,8,882a10740dfffff,21,47
DROPOFF,8,882a107411fffff,28,59
DROPOFF,8,882a107415fffff,20,31
DROPOFF,8,882a107417fffff,1,2
DROPOFF,8,882a107419fffff,36,69
DROPOFF,8,882a10741bfffff,12,19
DROPOFF,8,882a10741dfffff,35,54
DROPOFF,8,882a107429fffff,16,27
DROPOFF,8,882a10742dfffff,5,5
DROPOFF,8,882a107431fffff,14,16
DROPOFF,8,882a107435fffff,12,33
DROPOFF,8,882a107439fffff,5,14
DROPOFF,8,882a10743bfffff,8,20
DROPOFF,8,882a10743dfffff,1,1
DROPOFF,8,882a107441fffff,35,58
DROPOFF,8,882a107443fffff,33,51
DROPOFF,8,882a107445fffff,25,42
DROPOFF,8,882a107447fffff,26,38
DROPOFF,8,882a107449fffff,37,62
DROPOFF,8,882a10744bfffff,55,79
DROPOFF,8,882a10744dfffff,28,48
DROPOFF,8,882a107451fffff,19,26
DROPOFF,8,882a107453fffff,23,33
DROPOFF,8,882a107455fffff,16,31
DROPOFF,8,882a107457fffff,24,40
DROPOFF,8,882a107459fffff,13,17
DROPOFF,8,882a10745bfffff,17,35
DROPOFF,8,882a10745dfffff,20,34
DROPOFF,8,882a107461fffff,26,56
DROPOFF,8,882a107463fffff,39,62
DROPOFF,8,882a107465fffff,29,47
DROPOFF,8,882a107467fffff,30,46
DROPOFF,8,882a107469fffff,23,34
DROPOFF,8,882a10746bfffff,17,25
DROPOFF,8,882a10746dfffff,30,46
DROPOFF,8,882a1074a1fffff,1,1
DROPOFF,8,882a1074a9fffff,1,1
DROPOFF,8,882a1074e5fffff,1,1
DROPOFF,8,882a107501fffff,2,7
DROPOFF,8,882a107503fffff,1,5
DROPOFF,8,882a107505fffff,7,30
DROPOFF,8,882a107507fffff,6,10
DROPOFF,8,882a10750bfffff,1,1
DROPOFF,8,882a107521fffff,3,12
DROPOFF,8,882a107523fffff,5,10
DROPOFF,8,882a107525fffff,5,12
DROPOFF,8,882a107529fffff,4,12
DROPOFF,8,882a10752bfffff,1,1
DROPOFF,8,882a10752dfffff,1,1
DROPOFF,8,882a107531fffff,4,7
DROPOFF,8,882a107533fffff,2,8
DROPOFF,8,882a107535fffff,2,5
DROPOFF,8,882a107539fffff,4,7
DROPOFF,8,882a10753bfffff,1,1
DROPOFF,8,882a10753dfffff,6,11
DROPOFF,8,882a107541fffff,6,6
DROPOFF,8,882a107543fffff,44,57
DROPOFF,8,882a107549fffff,65,103
DROPOFF,8,882a10754bfffff,71,106
DROPOFF,8,882a107551fffff,12,18
DROPOFF,8,882a107555fffff,50,86
DROPOFF,8,882a107559fffff,21,33
DROPOFF,8,882a10755bfffff,5,9
DROPOFF,8,882a10755dfffff,127,179
DROPOFF,8,882a107561fffff,1,1
DROPOFF,8,882a107563fffff,1,1
DROPOFF,8,882a107565fffff,4,4
DROPOFF,8,882a107567fffff,2,6
DROPOFF,8,882a10756dfffff,4,5
DROPOFF,8,882a10759bfffff,1,1
DROPOFF,8,882a1075d3fffff,1,1
DROPOFF,8,882a1075d9fffff,1,1
DROPOFF,8,882a107601fffff,21,38
DROPOFF,8,882a107603fffff,20,36
DROPOFF,8,882a107605fffff,10,13
DROPOFF,8,882a107607fffff,24,37
DROPOFF,8,882a107609fffff,18,38
DROPOFF,8,882a10760bfffff,19,31
DROPOFF,8,882a10760dfffff,16,27
DROPOFF,8,882a107611fffff,10,18
DROPOFF,8,882a107613fffff,6,7
DROPOFF,8,882a107615fffff,6,6
DROPOFF,8,882a107617fffff,9,13
DROPOFF,8,882a107619fffff,1,1
DROPOFF,8,882a10761bfffff,1,2
DROPOFF,8,882a10761dfffff,8,11
DROPOFF,8,882a107621fffff,53,78
DROPOFF,8,882a107623fffff,29,53
DROPOFF,8,882a107625fffff,120,214
DROPOFF,8,882a107627fffff,40,55
DROPOFF,8,882a107629fffff,33,51
DROPOFF,8,882a10762bfffff,50,84
DROPOFF,8,882a10762dfffff,132,224
DROPOFF,8,882a107631fffff,20,25
DROPOFF,8,882a107633fffff,8,16
DROPOFF,8,882a107635fffff,22,33
DROPOFF,8,882a107637fffff,20,44
DROPOFF,8,882a107639fffff,16,29
DROPOFF,8,882a10763bfffff,15,23
DROPOFF,8,882a10763dfffff,13,28
DROPOFF,8,882a107641fffff,14,19
DROPOFF,8,882a107643fffff,26,44
DROPOFF,8,882a107645fffff,31,60
DROPOFF,8,882a107647fffff,9,16
DROPOFF,8,882a107649fffff,16,18
DROPOFF,8,882a10764bfffff,7,7
DROPOFF,8,882a10764dfffff,33,56
DROPOFF,8,882a107651fffff,10,20
DROPOFF,8,882a107655fffff,18,34
DROPOFF,8,882a107657fffff,11,19
DROPOFF,8,882a107659fffff,7,10
DROPOFF,8,882a10765bfffff,3,4
DROPOFF,8,882a10765dfffff,15,24
DROPOFF,8,882a107661fffff,27,45
DROPOFF,8,882a107663fffff,11,19
DROPOFF,8,882a107665fffff,116,192
DROPOFF,8,882a107667fffff,69,106
DROPOFF,8,882a107669fffff,39,68
DROPOFF,8,882a10766bfffff,28,48
DROPOFF,8,882a10766dfffff,58,113
DROPOFF,8,882a1076a5fffff,5,11
DROPOFF,8,882a1076a9fffff,4,4
DROPOFF,8,882a1076adfffff,14,29
DROPOFF,8,882a1076b7fffff,3,7
DROPOFF,8,882a1076b9fffff,2,2
DROPOFF,8,882a1076c5fffff,1,1
DROPOFF,8,882a1076c7fffff,1,1
DROPOFF,8,882a1076cdfffff,1,2
DROPOFF,8,882a1076dbfffff,1,2
DROPOFF,8,882a1076e3fffff,5,6
DROPOFF,8,882a1076e5fffff,11,16
DROPOFF,8,882a1076e7fffff,5,8
DROPOFF,8,882a1076e9fffff,2,2
DROPOFF,8,882a1076edfffff,2,2
DROPOFF,8,882a107701fffff,50,77
DROPOFF,8,882a107703fffff,62,105
DROPOFF,8,882a107705fffff,121,202
DROPOFF,8,882a107707fffff,76,137
DROPOFF,8,882a107709fffff,19,32
DROPOFF,8,882a10770bfffff,17,38
DROPOFF,8,882a10770dfffff,103,168
DROPOFF,8,882a107711fffff,27,46
DROPOFF,8,882a107713fffff,16,19
DROPOFF,8,882a107715fffff,40,70
DROPOFF,8,882a107717fffff,20,41
DROPOFF,8,882a107719fffff,90,149
DROPOFF,8,882a10771bfffff,42,66
DROPOFF,8,882a10771dfffff,20,36
DROPOFF,8,882a107723fffff,37,58
DROPOFF,8,882a107727fffff,8,23
DROPOFF,8,882a107729fffff,7,8
DROPOFF,8,882a10772bfffff,81,127
DROPOFF,8,882a107731fffff,34,48
DROPOFF,8,882a107733fffff,39,69
DROPOFF,8,882a107735fffff,133,237
DROPOFF,8,882a107737fffff,84,151
DROPOFF,8,882a107739fffff,20,25
DROPOFF,8,882a10773bfffff,22,29
DROPOFF,8,882a10773dfffff,61,92
DROPOFF,8,882a107741fffff,645,1056
DROPOFF,8,882a107743fffff,322,535
DROPOFF,8,882a107745fffff,169,296
DROPOFF,8,882a107747fffff,378,633
DROPOFF,8,882a107749fffff,835,1357
DROPOFF,8,882a10774bfffff,217,370
DROPOFF,8,882a10774dfffff,456,770
DROPOFF,8,882a107751fffff,131,207
DROPOFF,8,882a107753fffff,150,252
DROPOFF,8,882a107755fffff,128,230
DROPOFF,8,882a107757fffff,181,289
DROPOFF,8,882a107759fffff,323,542
DROPOFF,8,882a10775bfffff,163,300
DROPOFF,8,882a10775dfffff,74,114
DROPOFF,8,882a107761fffff,3,4
DROPOFF,8,882a107763fffff,16,25
DROPOFF,8,882a107765fffff,1,1
DROPOFF,8,882a107769fffff,67,109
DROPOFF,8,882a10776bfffff,7,17
DROPOFF,8,882a10776dfffff,100,151
DROPOFF,8,882a10780dfffff,1,1
DROPOFF,8,882a10785dfffff,1,1
DROPOFF,8,882a107919fffff,1,1
DROPOFF,8,882a10791bfffff,1,1
DROPOFF,8,882a10795dfffff,2,2
DROPOFF,8,882a107963fffff,1,1
DROPOFF,8,882a10796bfffff,2,2
DROPOFF,8,882a10798dfffff,1,1
DROPOFF,8,882a1079c1fffff,1,1
DROPOFF,8,882a107a05fffff,1,1
DROPOFF,8,882a107a13fffff,1,1
DROPOFF,8,882a107a1dfffff,1,1
DROPOFF,8,882a107a35fffff,1,1
DROPOFF,8,882a107a5bfffff,1,1
DROPOFF,8,882a107a5dfffff,1,1
DROPOFF,8,882a107a69fffff,1,1
DROPOFF,8,882a107a9bfffff,4,5
DROPOFF,8,882a107ac3fffff,1,1
DROPOFF,8,882a107ad3fffff,10,13
DROPOFF,8,882a107ad9fffff,5,6
DROPOFF,8,882a107adbfffff,28,44
DROPOFF,8,882a107ae7fffff,1,1
DROPOFF,8,882a107b0dfffff,1,1
DROPOFF,8,882a107b25fffff,1,2
DROPOFF,8,882a107b61fffff,1,1
